Baseline,JET SDG,SDG Push,Year,indicator
17.97,4.119,19.87,2089,ENP_Coal
17.91,4.045,19.89,2090,ENP_Coal
17.89,3.977,19.92,2091,ENP_Coal
17.88,3.917,19.97,2092,ENP_Coal
17.88,3.871,20.03,2093,ENP_Coal
17.9,3.837,20.11,2094,ENP_Coal
17.93,3.817,20.16,2095,ENP_Coal
17.97,3.811,20.21,2096,ENP_Coal
17.99,3.82,20.23,2097,ENP_Coal
18,3.841,20.23,2098,ENP_Coal
18.01,3.871,20.23,2099,ENP_Coal
18.02,3.902,20.24,2100,ENP_Coal
23.44,23.44,23.44,2019,ENP_Gas
23.54,23.54,23.54,2020,ENP_Gas
23.77,23.77,23.77,2021,ENP_Gas
24.15,24.15,24.15,2022,ENP_Gas
24.4,24.4,24.4,2023,ENP_Gas
24.53,24.53,24.53,2024,ENP_Gas
24.65,24.65,24.65,2025,ENP_Gas
24.82,24.6,24.82,2026,ENP_Gas
25.08,24.33,25.08,2027,ENP_Gas
25.42,23.82,25.41,2028,ENP_Gas
25.85,23.15,25.84,2029,ENP_Gas
26.33,22.41,26.35,2030,ENP_Gas
26.83,21.67,26.91,2031,ENP_Gas
27.26,20.98,27.43,2032,ENP_Gas
27.66,20.39,27.94,2033,ENP_Gas
28.03,19.88,28.42,2034,ENP_Gas
28.4,19.42,28.92,2035,ENP_Gas
28.78,19.01,29.44,2036,ENP_Gas
29.19,18.62,29.95,2037,ENP_Gas
29.58,18.17,30.4,2038,ENP_Gas
29.99,17.62,30.88,2039,ENP_Gas
30.39,16.96,31.38,2040,ENP_Gas
30.74,16.2,31.85,2041,ENP_Gas
31.02,15.39,32.27,2042,ENP_Gas
31.31,14.58,32.67,2043,ENP_Gas
31.52,13.78,32.99,2044,ENP_Gas
31.72,13.02,33.25,2045,ENP_Gas
31.88,12.31,33.49,2046,ENP_Gas
32,11.66,33.72,2047,ENP_Gas
32.12,11.12,33.9,2048,ENP_Gas
32.19,10.7,34.13,2049,ENP_Gas
32.25,10.37,34.33,2050,ENP_Gas
32.29,10.13,34.49,2051,ENP_Gas
32.32,9.959,34.61,2052,ENP_Gas
32.34,9.84,34.71,2053,ENP_Gas
32.33,9.753,34.79,2054,ENP_Gas
32.37,9.661,34.88,2055,ENP_Gas
32.35,9.526,34.95,2056,ENP_Gas
32.31,9.358,34.96,2057,ENP_Gas
32.2,9.117,34.94,2058,ENP_Gas
32.09,8.863,34.83,2059,ENP_Gas
31.89,8.589,34.74,2060,ENP_Gas
31.67,8.301,34.6,2061,ENP_Gas
31.41,7.995,34.5,2062,ENP_Gas
31.18,7.69,34.37,2063,ENP_Gas
30.93,7.392,34.31,2064,ENP_Gas
30.74,7.103,34.22,2065,ENP_Gas
30.56,6.851,34.19,2066,ENP_Gas
30.41,6.627,34.1,2067,ENP_Gas
30.26,6.431,34.02,2068,ENP_Gas
30.16,6.258,33.79,2069,ENP_Gas
29.98,6.112,33.56,2070,ENP_Gas
29.87,5.997,33.33,2071,ENP_Gas
29.71,5.909,33.06,2072,ENP_Gas
29.54,5.838,32.84,2073,ENP_Gas
29.33,5.778,32.68,2074,ENP_Gas
29.14,5.736,32.6,2075,ENP_Gas
28.94,5.689,32.51,2076,ENP_Gas
28.79,5.648,32.44,2077,ENP_Gas
28.58,5.593,32.3,2078,ENP_Gas
28.36,5.531,32.02,2079,ENP_Gas
28.15,5.446,31.73,2080,ENP_Gas
27.98,5.352,31.43,2081,ENP_Gas
27.72,5.241,31.12,2082,ENP_Gas
27.44,5.123,30.82,2083,ENP_Gas
27.12,4.996,30.52,2084,ENP_Gas
26.79,4.866,30.14,2085,ENP_Gas
26.45,4.737,29.71,2086,ENP_Gas
26.1,4.611,29.27,2087,ENP_Gas
25.75,4.489,28.82,2088,ENP_Gas
25.41,4.373,28.35,2089,ENP_Gas
25.07,4.264,27.88,2090,ENP_Gas
24.69,4.163,27.39,2091,ENP_Gas
24.27,4.07,26.89,2092,ENP_Gas
23.85,3.992,26.38,2093,ENP_Gas
23.43,3.931,25.89,2094,ENP_Gas
22.99,3.887,25.38,2095,ENP_Gas
22.54,3.857,24.86,2096,ENP_Gas
22.1,3.84,24.32,2097,ENP_Gas
21.67,3.836,23.76,2098,ENP_Gas
21.24,3.838,23.2,2099,ENP_Gas
20.82,3.84,22.63,2100,ENP_Gas
2.521,2.521,2.521,2019,ENP_Hydro
2.529,2.529,2.529,2020,ENP_Hydro
2.567,2.567,2.567,2021,ENP_Hydro
2.604,2.604,2.604,2022,ENP_Hydro
2.627,2.627,2.627,2023,ENP_Hydro
2.64,2.64,2.64,2024,ENP_Hydro
2.653,2.73,2.653,2025,ENP_Hydro
2.669,2.83,2.669,2026,ENP_Hydro
2.694,2.921,2.693,2027,ENP_Hydro
2.725,2.993,2.724,2028,ENP_Hydro
2.765,3.055,2.765,2029,ENP_Hydro
2.807,3.065,2.811,2030,ENP_Hydro
2.846,3.054,2.857,2031,ENP_Hydro
2.879,3.053,2.897,2032,ENP_Hydro
2.905,3.065,2.931,2033,ENP_Hydro
2.927,3.088,2.962,2034,ENP_Hydro
2.946,3.118,2.988,2035,ENP_Hydro
2.963,3.157,3.012,2036,ENP_Hydro
2.979,3.199,3.033,2037,ENP_Hydro
2.993,3.229,3.052,2038,ENP_Hydro
3.008,3.242,3.067,2039,ENP_Hydro
3.019,3.24,3.082,2040,ENP_Hydro
3.028,3.226,3.094,2041,ENP_Hydro
3.036,3.205,3.105,2042,ENP_Hydro
3.042,3.18,3.114,2043,ENP_Hydro
3.046,3.155,3.12,2044,ENP_Hydro
3.048,3.133,3.124,2045,ENP_Hydro
3.048,3.115,3.127,2046,ENP_Hydro
3.049,3.107,3.13,2047,ENP_Hydro
3.051,3.119,3.136,2048,ENP_Hydro
3.055,3.144,3.143,2049,ENP_Hydro
3.06,3.174,3.151,2050,ENP_Hydro
3.066,3.21,3.157,2051,ENP_Hydro
3.069,3.248,3.158,2052,ENP_Hydro
3.07,3.283,3.157,2053,ENP_Hydro
3.07,3.309,3.154,2054,ENP_Hydro
3.068,3.32,3.15,2055,ENP_Hydro
3.065,3.318,3.146,2056,ENP_Hydro
3.06,3.289,3.144,2057,ENP_Hydro
3.056,3.254,3.142,2058,ENP_Hydro
3.05,3.208,3.141,2059,ENP_Hydro
3.044,3.165,3.141,2060,ENP_Hydro
3.039,3.123,3.141,2061,ENP_Hydro
3.035,3.085,3.141,2062,ENP_Hydro
3.032,3.05,3.142,2063,ENP_Hydro
3.029,3.019,3.141,2064,ENP_Hydro
3.026,2.992,3.14,2065,ENP_Hydro
3.023,2.98,3.137,2066,ENP_Hydro
3.019,2.975,3.133,2067,ENP_Hydro
3.015,2.975,3.129,2068,ENP_Hydro
3.009,2.976,3.122,2069,ENP_Hydro
3.004,2.978,3.113,2070,ENP_Hydro
2.997,2.982,3.104,2071,ENP_Hydro
2.989,2.985,3.098,2072,ENP_Hydro
2.982,2.986,3.094,2073,ENP_Hydro
2.976,2.986,3.092,2074,ENP_Hydro
2.971,2.978,3.09,2075,ENP_Hydro
2.966,2.971,3.089,2076,ENP_Hydro
2.962,2.956,3.088,2077,ENP_Hydro
2.958,2.942,3.086,2078,ENP_Hydro
2.953,2.921,3.084,2079,ENP_Hydro
2.949,2.902,3.082,2080,ENP_Hydro
2.944,2.879,3.08,2081,ENP_Hydro
2.94,2.859,3.077,2082,ENP_Hydro
2.936,2.838,3.076,2083,ENP_Hydro
2.933,2.82,3.075,2084,ENP_Hydro
2.929,2.803,3.075,2085,ENP_Hydro
2.927,2.787,3.075,2086,ENP_Hydro
2.925,2.773,3.076,2087,ENP_Hydro
2.924,2.76,3.077,2088,ENP_Hydro
2.923,2.748,3.08,2089,ENP_Hydro
2.923,2.737,3.083,2090,ENP_Hydro
2.923,2.726,3.086,2091,ENP_Hydro
2.923,2.715,3.09,2092,ENP_Hydro
2.923,2.709,3.095,2093,ENP_Hydro
2.925,2.704,3.1,2094,ENP_Hydro
2.926,2.699,3.105,2095,ENP_Hydro
2.929,2.693,3.11,2096,ENP_Hydro
2.932,2.688,3.114,2097,ENP_Hydro
2.937,2.682,3.116,2098,ENP_Hydro
2.941,2.676,3.119,2099,ENP_Hydro
2.946,2.668,3.12,2100,ENP_Hydro
5.007,5.007,5.007,2019,ENP_Nuclear
4.969,4.969,4.969,2020,ENP_Nuclear
4.972,4.972,4.972,2021,ENP_Nuclear
4.899,4.899,4.899,2022,ENP_Nuclear
4.833,4.833,4.833,2023,ENP_Nuclear
4.776,4.776,4.776,2024,ENP_Nuclear
4.708,4.9,4.708,2025,ENP_Nuclear
4.639,4.953,4.639,2026,ENP_Nuclear
4.588,4.949,4.588,2027,ENP_Nuclear
4.555,4.903,4.553,2028,ENP_Nuclear
4.534,4.839,4.534,2029,ENP_Nuclear
4.515,4.693,4.521,2030,ENP_Nuclear
4.488,4.564,4.506,2031,ENP_Nuclear
4.44,4.462,4.474,2032,ENP_Nuclear
4.377,4.39,4.428,2033,ENP_Nuclear
4.308,4.344,4.379,2034,ENP_Nuclear
4.234,4.316,4.319,2035,ENP_Nuclear
4.164,4.304,4.26,2036,ENP_Nuclear
4.091,4.296,4.195,2037,ENP_Nuclear
4.021,4.273,4.126,2038,ENP_Nuclear
3.95,4.224,4.054,2039,ENP_Nuclear
3.879,4.147,3.983,2040,ENP_Nuclear
3.803,4.039,3.911,2041,ENP_Nuclear
3.726,3.919,3.835,2042,ENP_Nuclear
3.646,3.797,3.758,2043,ENP_Nuclear
3.565,3.68,3.679,2044,ENP_Nuclear
3.487,3.568,3.602,2045,ENP_Nuclear
3.411,3.463,3.528,2046,ENP_Nuclear
3.339,3.366,3.457,2047,ENP_Nuclear
3.269,3.287,3.39,2048,ENP_Nuclear
3.201,3.223,3.326,2049,ENP_Nuclear
3.135,3.171,3.262,2050,ENP_Nuclear
3.07,3.133,3.196,2051,ENP_Nuclear
3.005,3.103,3.128,2052,ENP_Nuclear
2.94,3.071,3.06,2053,ENP_Nuclear
2.876,3.035,2.993,2054,ENP_Nuclear
2.81,2.985,2.926,2055,ENP_Nuclear
2.746,2.924,2.861,2056,ENP_Nuclear
2.682,2.848,2.799,2057,ENP_Nuclear
2.62,2.763,2.739,2058,ENP_Nuclear
2.558,2.675,2.682,2059,ENP_Nuclear
2.499,2.59,2.626,2060,ENP_Nuclear
2.44,2.506,2.572,2061,ENP_Nuclear
2.385,2.424,2.52,2062,ENP_Nuclear
2.33,2.345,2.469,2063,ENP_Nuclear
2.279,2.269,2.419,2064,ENP_Nuclear
2.228,2.194,2.37,2065,ENP_Nuclear
2.179,2.133,2.32,2066,ENP_Nuclear
2.131,2.075,2.272,2067,ENP_Nuclear
2.084,2.022,2.224,2068,ENP_Nuclear
2.037,1.971,2.176,2069,ENP_Nuclear
1.992,1.921,2.13,2070,ENP_Nuclear
1.947,1.877,2.084,2071,ENP_Nuclear
1.903,1.834,2.042,2072,ENP_Nuclear
1.862,1.788,2.001,2073,ENP_Nuclear
1.822,1.742,1.962,2074,ENP_Nuclear
1.782,1.698,1.924,2075,ENP_Nuclear
1.744,1.653,1.889,2076,ENP_Nuclear
1.706,1.607,1.854,2077,ENP_Nuclear
1.669,1.561,1.819,2078,ENP_Nuclear
1.633,1.515,1.785,2079,ENP_Nuclear
1.598,1.469,1.75,2080,ENP_Nuclear
1.563,1.424,1.716,2081,ENP_Nuclear
1.529,1.381,1.683,2082,ENP_Nuclear
1.495,1.337,1.65,2083,ENP_Nuclear
1.463,1.296,1.618,2084,ENP_Nuclear
1.431,1.256,1.587,2085,ENP_Nuclear
1.401,1.217,1.557,2086,ENP_Nuclear
1.371,1.18,1.527,2087,ENP_Nuclear
1.342,1.143,1.499,2088,ENP_Nuclear
1.314,1.109,1.472,2089,ENP_Nuclear
1.286,1.075,1.445,2090,ENP_Nuclear
1.258,1.043,1.42,2091,ENP_Nuclear
1.231,1.013,1.396,2092,ENP_Nuclear
1.205,0.984,1.372,2093,ENP_Nuclear
1.179,0.957,1.349,2094,ENP_Nuclear
1.155,0.932,1.327,2095,ENP_Nuclear
1.131,0.907,1.306,2096,ENP_Nuclear
1.108,0.884,1.286,2097,ENP_Nuclear
1.086,0.861,1.268,2098,ENP_Nuclear
1.064,0.839,1.25,2099,ENP_Nuclear
1.044,0.815,1.233,2100,ENP_Nuclear
27.06,27.06,27.06,2019,ENP_Oil
27.04,27.04,27.04,2020,ENP_Oil
26.97,26.97,26.97,2021,ENP_Oil
27.12,27.12,27.12,2022,ENP_Oil
27.19,27.19,27.19,2023,ENP_Oil
26.89,26.89,26.89,2024,ENP_Oil
26.58,26.58,26.58,2025,ENP_Oil
26.41,26.16,26.41,2026,ENP_Oil
26.26,25.44,26.26,2027,ENP_Oil
26.16,24.49,26.15,2028,ENP_Oil
26.13,23.43,26.12,2029,ENP_Oil
26.1,22.36,26.12,2030,ENP_Oil
26.04,21.34,26.1,2031,ENP_Oil
25.9,20.35,26.04,2032,ENP_Oil
25.7,19.44,25.93,2033,ENP_Oil
25.46,18.61,25.79,2034,ENP_Oil
25.2,17.86,25.63,2035,ENP_Oil
24.96,17.17,25.46,2036,ENP_Oil
24.7,16.5,25.28,2037,ENP_Oil
24.45,15.76,25.05,2038,ENP_Oil
24.18,14.94,24.82,2039,ENP_Oil
24.06,14.04,24.71,2040,ENP_Oil
23.99,13.12,24.71,2041,ENP_Oil
23.96,12.21,24.73,2042,ENP_Oil
23.92,11.35,24.76,2043,ENP_Oil
23.74,10.56,24.62,2044,ENP_Oil
23.48,9.841,24.4,2045,ENP_Oil
23.21,9.175,24.16,2046,ENP_Oil
22.93,8.565,23.93,2047,ENP_Oil
22.67,8.044,23.7,2048,ENP_Oil
22.42,7.605,23.49,2049,ENP_Oil
22.21,7.236,23.53,2050,ENP_Oil
21.96,6.937,23.47,2051,ENP_Oil
21.68,6.693,23.32,2052,ENP_Oil
21.37,6.492,23.1,2053,ENP_Oil
21.05,6.309,22.84,2054,ENP_Oil
20.71,6.119,22.56,2055,ENP_Oil
20.36,5.902,22.25,2056,ENP_Oil
20.01,5.661,21.94,2057,ENP_Oil
19.66,5.387,21.62,2058,ENP_Oil
19.3,5.115,21.3,2059,ENP_Oil
18.94,4.84,20.97,2060,ENP_Oil
18.58,4.569,20.66,2061,ENP_Oil
18.23,4.306,20.35,2062,ENP_Oil
17.89,4.052,20.04,2063,ENP_Oil
17.57,3.813,19.74,2064,ENP_Oil
17.26,3.585,19.44,2065,ENP_Oil
16.95,3.383,19.13,2066,ENP_Oil
16.64,3.2,18.82,2067,ENP_Oil
16.34,3.037,18.49,2068,ENP_Oil
16.04,2.889,18.15,2069,ENP_Oil
15.73,2.756,17.8,2070,ENP_Oil
15.42,2.64,17.46,2071,ENP_Oil
15.12,2.535,17.13,2072,ENP_Oil
14.83,2.441,16.8,2073,ENP_Oil
14.53,2.352,16.49,2074,ENP_Oil
14.23,2.275,16.21,2075,ENP_Oil
13.93,2.199,15.92,2076,ENP_Oil
13.64,2.129,15.65,2077,ENP_Oil
13.34,2.056,15.37,2078,ENP_Oil
13.05,1.989,15.09,2079,ENP_Oil
12.75,1.921,14.81,2080,ENP_Oil
12.45,1.857,14.52,2081,ENP_Oil
12.15,1.796,14.22,2082,ENP_Oil
11.85,1.736,13.92,2083,ENP_Oil
11.56,1.678,13.61,2084,ENP_Oil
11.27,1.622,13.3,2085,ENP_Oil
11,1.569,13,2086,ENP_Oil
10.73,1.519,12.69,2087,ENP_Oil
10.46,1.468,12.39,2088,ENP_Oil
10.2,1.412,12.1,2089,ENP_Oil
9.929,1.355,11.8,2090,ENP_Oil
9.659,1.3,11.51,2091,ENP_Oil
9.387,1.244,11.21,2092,ENP_Oil
9.109,1.191,10.92,2093,ENP_Oil
8.83,1.14,10.63,2094,ENP_Oil
8.549,1.093,10.33,2095,ENP_Oil
8.272,1.049,10.02,2096,ENP_Oil
7.998,1.008,9.713,2097,ENP_Oil
7.733,0.971,9.411,2098,ENP_Oil
7.47,0.934,9.114,2099,ENP_Oil
7.213,0.896,8.824,2100,ENP_Oil
2.714,2.714,2.714,2019,ENP_OthRenew
3.048,3.048,3.048,2020,ENP_OthRenew
3.539,3.539,3.539,2021,ENP_OthRenew
3.981,3.981,3.981,2022,ENP_OthRenew
4.438,4.438,4.438,2023,ENP_OthRenew
4.908,4.91,4.908,2024,ENP_OthRenew
5.416,7.229,5.416,2025,ENP_OthRenew
5.947,9.773,5.947,2026,ENP_OthRenew
6.574,12.41,6.569,2027,ENP_OthRenew
7.293,15.03,7.279,2028,ENP_OthRenew
8.129,17.64,8.115,2029,ENP_OthRenew
9.075,20.33,9.082,2030,ENP_OthRenew
10.13,22.08,10.19,2031,ENP_OthRenew
11.17,24.23,11.32,2032,ENP_OthRenew
12.29,26.77,12.56,2033,ENP_OthRenew
13.43,29.75,13.85,2034,ENP_OthRenew
14.6,32.46,15.17,2035,ENP_OthRenew
15.81,35.56,16.57,2036,ENP_OthRenew
17.08,38.98,18.03,2037,ENP_OthRenew
18.41,42.37,19.49,2038,ENP_OthRenew
19.76,45.47,20.98,2039,ENP_OthRenew
21.15,48.26,22.55,2040,ENP_OthRenew
22.59,50.88,24.2,2041,ENP_OthRenew
24.05,53.4,25.9,2042,ENP_OthRenew
25.53,55.76,27.64,2043,ENP_OthRenew
27.02,58,29.39,2044,ENP_OthRenew
28.53,60.17,31.18,2045,ENP_OthRenew
30.07,61.69,33.03,2046,ENP_OthRenew
31.65,63.42,34.95,2047,ENP_OthRenew
33.3,65.69,36.96,2048,ENP_OthRenew
35.01,68.21,39.08,2049,ENP_OthRenew
36.78,70.24,41.27,2050,ENP_OthRenew
38.59,72.71,43.49,2051,ENP_OthRenew
40.43,75.81,45.71,2052,ENP_OthRenew
42.3,79.43,47.92,2053,ENP_OthRenew
44.2,83.37,50.13,2054,ENP_OthRenew
46.11,87.43,52.37,2055,ENP_OthRenew
48.04,91.43,54.64,2056,ENP_OthRenew
49.97,94.25,56.98,2057,ENP_OthRenew
51.93,96.91,59.38,2058,ENP_OthRenew
53.91,98.79,61.89,2059,ENP_OthRenew
55.93,100.7,64.5,2060,ENP_OthRenew
58,102.4,67.24,2061,ENP_OthRenew
60.15,103.9,70.09,2062,ENP_OthRenew
62.37,105.4,73.07,2063,ENP_OthRenew
64.69,106.8,76.14,2064,ENP_OthRenew
67.1,106,79.31,2065,ENP_OthRenew
69.59,106.1,82.51,2066,ENP_OthRenew
72.13,106.4,85.73,2067,ENP_OthRenew
74.72,106.9,88.91,2068,ENP_OthRenew
77.29,107.6,92.09,2069,ENP_OthRenew
79.9,108.5,95.24,2070,ENP_OthRenew
82.49,109.8,98.46,2071,ENP_OthRenew
85.1,111.4,101.8,2072,ENP_OthRenew
87.69,113.2,105.3,2073,ENP_OthRenew
90.35,115.4,109,2074,ENP_OthRenew
93.04,117.4,112.9,2075,ENP_OthRenew
95.78,119.8,116.8,2076,ENP_OthRenew
98.54,121.6,120.8,2077,ENP_OthRenew
101.3,123.7,124.8,2078,ENP_OthRenew
104.2,125.1,128.8,2079,ENP_OthRenew
107,126.7,132.9,2080,ENP_OthRenew
109.8,127.7,136.9,2081,ENP_OthRenew
112.7,128.6,140.8,2082,ENP_OthRenew
115.6,129.2,144.8,2083,ENP_OthRenew
118.5,129.7,148.8,2084,ENP_OthRenew
121.5,130.1,152.8,2085,ENP_OthRenew
124.5,130.5,156.8,2086,ENP_OthRenew
127.6,130.7,160.9,2087,ENP_OthRenew
130.8,131,165.1,2088,ENP_OthRenew
134.1,131.4,169.3,2089,ENP_OthRenew
137.3,131.7,173.7,2090,ENP_OthRenew
140.6,132.2,178.1,2091,ENP_OthRenew
143.9,132.8,182.6,2092,ENP_OthRenew
147.1,133.9,187.1,2093,ENP_OthRenew
150.4,135.3,191.6,2094,ENP_OthRenew
153.7,137.1,196.2,2095,ENP_OthRenew
157.1,139.2,200.7,2096,ENP_OthRenew
160.5,141.7,205.4,2097,ENP_OthRenew
163.9,144.6,210.2,2098,ENP_OthRenew
167.4,147.5,215.1,2099,ENP_OthRenew
171,150.2,220.1,2100,ENP_OthRenew
88.2,88.2,88.2,2019,ENP_Total
88.77,88.77,88.77,2020,ENP_Total
89.95,89.95,89.95,2021,ENP_Total
91.25,91.25,91.25,2022,ENP_Total
92.37,92.37,92.37,2023,ENP_Total
92.89,92.89,92.89,2024,ENP_Total
93.2,95.28,93.2,2025,ENP_Total
93.77,97.14,93.77,2026,ENP_Total
94.72,98.15,94.69,2027,ENP_Total
96,98.35,95.93,2028,ENP_Total
97.68,98.17,97.63,2029,ENP_Total
99.58,97.85,99.66,2030,ENP_Total
101.3,96.72,101.7,2031,ENP_Total
102.7,96.33,103.3,2032,ENP_Total
103.9,96.71,104.9,2033,ENP_Total
104.9,97.83,106.3,2034,ENP_Total
105.9,98.88,107.7,2035,ENP_Total
107,100.5,109.2,2036,ENP_Total
108,102.5,110.7,2037,ENP_Total
109.2,104.2,112.1,2038,ENP_Total
110.4,105.3,113.6,2039,ENP_Total
111.7,105.8,115.3,2040,ENP_Total
113.2,106,117.1,2041,ENP_Total
114.6,106.1,119,2042,ENP_Total
116,106,120.8,2043,ENP_Total
117.2,105.8,122.5,2044,ENP_Total
118.3,105.7,124,2045,ENP_Total
119.4,104.9,125.5,2046,ENP_Total
120.5,104.6,127.1,2047,ENP_Total
121.7,105.1,128.8,2048,ENP_Total
122.9,106.2,130.6,2049,ENP_Total
124.3,107,132.7,2050,ENP_Total
125.6,108.4,134.8,2051,ENP_Total
126.9,110.8,136.6,2052,ENP_Total
128.2,113.7,138.4,2053,ENP_Total
129.5,117.1,140.1,2054,ENP_Total
130.8,120.4,141.9,2055,ENP_Total
132.1,123.7,143.6,2056,ENP_Total
133.4,125.5,145.4,2057,ENP_Total
134.7,127.2,147.3,2058,ENP_Total
136,127.9,149.2,2059,ENP_Total
137.2,128.8,151.2,2060,ENP_Total
138.5,129.4,153.3,2061,ENP_Total
139.9,129.8,155.5,2062,ENP_Total
141.3,130.3,157.9,2063,ENP_Total
142.9,130.7,160.4,2064,ENP_Total
144.5,129.1,163.1,2065,ENP_Total
146.2,128.3,165.8,2066,ENP_Total
148,127.9,168.5,2067,ENP_Total
149.7,127.8,171.1,2068,ENP_Total
151.5,127.9,173.6,2069,ENP_Total
153.3,128.4,176,2070,ENP_Total
155,129.2,178.3,2071,ENP_Total
156.7,130.4,180.7,2072,ENP_Total
158.3,131.9,183.3,2073,ENP_Total
160,133.9,186.1,2074,ENP_Total
161.8,135.6,189.2,2075,ENP_Total
163.7,137.7,192.4,2076,ENP_Total
165.7,139.2,195.7,2077,ENP_Total
167.7,141,199,2078,ENP_Total
169.7,142.2,202.1,2079,ENP_Total
171.7,143.4,205.3,2080,ENP_Total
173.8,144,208.5,2081,ENP_Total
175.9,144.6,211.6,2082,ENP_Total
178,144.9,214.7,2083,ENP_Total
180.1,145.1,217.9,2084,ENP_Total
182.3,145.2,221,2085,ENP_Total
184.5,145.1,224.1,2086,ENP_Total
186.9,145.1,227.4,2087,ENP_Total
189.4,145.1,230.7,2088,ENP_Total
191.9,145.1,234.2,2089,ENP_Total
194.4,145.2,237.8,2090,ENP_Total
197,145.5,241.4,2091,ENP_Total
199.6,145.8,245.1,2092,ENP_Total
202.1,146.6,248.9,2093,ENP_Total
204.7,147.9,252.7,2094,ENP_Total
207.3,149.5,256.5,2095,ENP_Total
209.9,151.5,260.2,2096,ENP_Total
212.6,154,264.1,2097,ENP_Total
215.4,156.8,268,2098,ENP_Total
218.1,159.7,272,2099,ENP_Total
221,162.3,276.1,2100,ENP_Total
16.54,16.54,16.54,2019,GDPPCP
15.71,15.71,15.71,2020,GDPPCP
16.44,16.44,16.44,2021,GDPPCP
16.77,16.77,16.77,2022,GDPPCP
16.98,16.98,16.98,2023,GDPPCP
17.19,17.19,17.19,2024,GDPPCP
17.43,17.42,17.43,2025,GDPPCP
17.66,17.65,17.65,2026,GDPPCP
17.94,17.97,17.97,2027,GDPPCP
18.2,18.28,18.27,2028,GDPPCP
18.47,18.62,18.59,2029,GDPPCP
18.73,18.98,18.91,2030,GDPPCP
19,19.35,19.25,2031,GDPPCP
19.27,19.74,19.6,2032,GDPPCP
19.55,20.14,19.96,2033,GDPPCP
19.83,20.55,20.33,2034,GDPPCP
20.11,20.96,20.71,2035,GDPPCP
20.39,21.38,21.11,2036,GDPPCP
20.67,21.81,21.51,2037,GDPPCP
20.96,22.25,21.93,2038,GDPPCP
21.26,22.71,22.36,2039,GDPPCP
21.57,23.17,22.79,2040,GDPPCP
21.88,23.64,23.24,2041,GDPPCP
22.2,24.13,23.7,2042,GDPPCP
22.52,24.64,24.17,2043,GDPPCP
22.85,25.15,24.64,2044,GDPPCP
23.17,25.67,25.13,2045,GDPPCP
23.5,26.2,25.62,2046,GDPPCP
23.82,26.74,26.12,2047,GDPPCP
24.16,27.3,26.64,2048,GDPPCP
24.49,27.85,27.16,2049,GDPPCP
24.82,28.4,27.69,2050,GDPPCP
25.16,28.97,28.23,2051,GDPPCP
25.5,29.54,28.77,2052,GDPPCP
25.85,30.12,29.33,2053,GDPPCP
26.2,30.71,29.9,2054,GDPPCP
26.57,31.31,30.49,2055,GDPPCP
26.94,31.92,31.1,2056,GDPPCP
27.32,32.55,31.72,2057,GDPPCP
27.71,33.19,32.35,2058,GDPPCP
28.1,33.87,33.01,2059,GDPPCP
28.51,34.56,33.68,2060,GDPPCP
28.93,35.29,34.37,2061,GDPPCP
29.36,36.03,35.09,2062,GDPPCP
29.8,36.79,35.83,2063,GDPPCP
30.24,37.57,36.58,2064,GDPPCP
30.69,38.35,37.35,2065,GDPPCP
31.15,39.17,38.13,2066,GDPPCP
31.62,40,38.95,2067,GDPPCP
32.11,40.86,39.79,2068,GDPPCP
32.6,41.73,40.64,2069,GDPPCP
33.11,42.62,41.52,2070,GDPPCP
33.62,43.52,42.41,2071,GDPPCP
34.14,44.44,43.31,2072,GDPPCP
34.67,45.37,44.24,2073,GDPPCP
35.2,46.31,45.17,2074,GDPPCP
35.73,47.27,46.12,2075,GDPPCP
36.28,48.24,47.07,2076,GDPPCP
36.83,49.24,48.05,2077,GDPPCP
37.39,50.23,49.03,2078,GDPPCP
37.96,51.26,50.04,2079,GDPPCP
38.54,52.31,51.06,2080,GDPPCP
39.14,53.38,52.11,2081,GDPPCP
39.75,54.48,53.19,2082,GDPPCP
40.37,55.59,54.29,2083,GDPPCP
41.02,56.73,55.42,2084,GDPPCP
41.68,57.9,56.58,2085,GDPPCP
42.37,59.1,57.76,2086,GDPPCP
43.07,60.31,58.96,2087,GDPPCP
43.78,61.53,60.18,2088,GDPPCP
44.51,62.77,61.4,2089,GDPPCP
45.24,64.02,62.64,2090,GDPPCP
45.97,65.28,63.88,2091,GDPPCP
46.71,66.55,65.14,2092,GDPPCP
47.46,67.82,66.4,2093,GDPPCP
48.21,69.14,67.69,2094,GDPPCP
48.97,70.47,69.02,2095,GDPPCP
49.74,71.8,70.35,2096,GDPPCP
50.51,73.13,71.68,2097,GDPPCP
51.29,74.47,73.02,2098,GDPPCP
52.03,75.74,74.29,2099,GDPPCP
52.78,77.02,75.58,2100,GDPPCP
85.91,85.91,85.91,2019,GDP_MER
83.27,83.27,83.27,2020,GDP_MER
88.42,88.42,88.42,2021,GDP_MER
91.13,91.13,91.13,2022,GDP_MER
93.56,93.56,93.56,2023,GDP_MER
96.09,96.09,96.09,2024,GDP_MER
98.72,98.72,98.72,2025,GDP_MER
101.4,101.4,101.4,2026,GDP_MER
104.3,104.6,104.5,2027,GDP_MER
107.3,107.9,107.8,2028,GDP_MER
110.4,111.5,111.2,2029,GDP_MER
113.5,115.2,114.8,2030,GDP_MER
116.7,119.1,118.4,2031,GDP_MER
119.9,123.2,122.2,2032,GDP_MER
