Baseline,JET SDG,SDG Push,Year,indicator
2.163,1.335,2.43,2087,ENP_Coal
2.21,1.332,2.482,2088,ENP_Coal
2.262,1.33,2.54,2089,ENP_Coal
2.32,1.33,2.604,2090,ENP_Coal
2.383,1.332,2.674,2091,ENP_Coal
2.45,1.337,2.75,2092,ENP_Coal
2.521,1.346,2.829,2093,ENP_Coal
2.595,1.362,2.912,2094,ENP_Coal
2.671,1.385,2.996,2095,ENP_Coal
2.749,1.415,3.083,2096,ENP_Coal
2.828,1.454,3.172,2097,ENP_Coal
2.903,1.499,3.259,2098,ENP_Coal
2.976,1.548,3.344,2099,ENP_Coal
3.048,1.599,3.429,2100,ENP_Coal
2.771,2.771,2.771,2019,ENP_Gas
2.782,2.782,2.782,2020,ENP_Gas
2.875,2.875,2.875,2021,ENP_Gas
3.011,3.011,3.011,2022,ENP_Gas
3.089,3.089,3.089,2023,ENP_Gas
3.11,3.11,3.11,2024,ENP_Gas
3.138,3.138,3.138,2025,ENP_Gas
3.165,3.147,3.165,2026,ENP_Gas
3.215,3.145,3.214,2027,ENP_Gas
3.266,3.1,3.264,2028,ENP_Gas
3.322,3.029,3.321,2029,ENP_Gas
3.381,2.945,3.384,2030,ENP_Gas
3.446,2.856,3.457,2031,ENP_Gas
3.501,2.768,3.525,2032,ENP_Gas
3.554,2.688,3.593,2033,ENP_Gas
3.605,2.62,3.658,2034,ENP_Gas
3.655,2.561,3.724,2035,ENP_Gas
3.707,2.509,3.793,2036,ENP_Gas
3.763,2.461,3.865,2037,ENP_Gas
3.822,2.403,3.94,2038,ENP_Gas
3.888,2.33,4.02,2039,ENP_Gas
3.959,2.243,4.108,2040,ENP_Gas
4.033,2.146,4.2,2041,ENP_Gas
4.106,2.044,4.299,2042,ENP_Gas
4.181,1.942,4.398,2043,ENP_Gas
4.256,1.845,4.459,2044,ENP_Gas
4.313,1.754,4.484,2045,ENP_Gas
4.365,1.67,4.488,2046,ENP_Gas
4.36,1.594,4.516,2047,ENP_Gas
4.381,1.536,4.491,2048,ENP_Gas
4.351,1.496,4.512,2049,ENP_Gas
4.359,1.469,4.503,2050,ENP_Gas
4.341,1.452,4.544,2051,ENP_Gas
4.37,1.446,4.555,2052,ENP_Gas
4.374,1.449,4.623,2053,ENP_Gas
4.405,1.458,4.653,2054,ENP_Gas
4.441,1.47,4.711,2055,ENP_Gas
4.485,1.477,4.774,2056,ENP_Gas
4.533,1.477,4.845,2057,ENP_Gas
4.587,1.455,4.885,2058,ENP_Gas
4.654,1.428,4.896,2059,ENP_Gas
4.68,1.398,4.897,2060,ENP_Gas
4.673,1.365,4.898,2061,ENP_Gas
4.66,1.33,4.892,2062,ENP_Gas
4.643,1.296,4.904,2063,ENP_Gas
4.622,1.263,4.936,2064,ENP_Gas
4.617,1.231,4.991,2065,ENP_Gas
4.658,1.201,5.06,2066,ENP_Gas
4.672,1.176,5.14,2067,ENP_Gas
4.718,1.154,5.208,2068,ENP_Gas
4.797,1.137,5.226,2069,ENP_Gas
4.842,1.124,5.252,2070,ENP_Gas
4.918,1.114,5.26,2071,ENP_Gas
4.981,1.109,5.268,2072,ENP_Gas
4.992,1.107,5.278,2073,ENP_Gas
5.026,1.106,5.313,2074,ENP_Gas
5.063,1.109,5.373,2075,ENP_Gas
5.1,1.11,5.46,2076,ENP_Gas
5.127,1.111,5.555,2077,ENP_Gas
5.165,1.109,5.593,2078,ENP_Gas
5.177,1.105,5.634,2079,ENP_Gas
5.193,1.096,5.661,2080,ENP_Gas
5.221,1.085,5.696,2081,ENP_Gas
5.267,1.07,5.747,2082,ENP_Gas
5.322,1.055,5.82,2083,ENP_Gas
5.354,1.036,5.892,2084,ENP_Gas
5.394,1.017,5.9,2085,ENP_Gas
5.427,0.998,5.858,2086,ENP_Gas
5.466,0.978,5.817,2087,ENP_Gas
5.513,0.958,5.756,2088,ENP_Gas
5.551,0.938,5.681,2089,ENP_Gas
5.592,0.918,5.607,2090,ENP_Gas
5.59,0.899,5.531,2091,ENP_Gas
5.543,0.881,5.457,2092,ENP_Gas
5.497,0.866,5.383,2093,ENP_Gas
5.442,0.855,5.303,2094,ENP_Gas
5.365,0.846,5.224,2095,ENP_Gas
5.285,0.842,5.144,2096,ENP_Gas
5.205,0.841,5.062,2097,ENP_Gas
5.127,0.843,4.979,2098,ENP_Gas
5.051,0.847,4.895,2099,ENP_Gas
4.973,0.853,4.808,2100,ENP_Gas
0.165,0.165,0.165,2019,ENP_Hydro
0.167,0.167,0.167,2020,ENP_Hydro
0.177,0.177,0.177,2021,ENP_Hydro
0.184,0.184,0.184,2022,ENP_Hydro
0.188,0.188,0.188,2023,ENP_Hydro
0.193,0.193,0.193,2024,ENP_Hydro
0.199,0.202,0.199,2025,ENP_Hydro
0.206,0.213,0.206,2026,ENP_Hydro
0.215,0.225,0.215,2027,ENP_Hydro
0.225,0.236,0.225,2028,ENP_Hydro
0.234,0.243,0.234,2029,ENP_Hydro
0.241,0.247,0.242,2030,ENP_Hydro
0.248,0.25,0.249,2031,ENP_Hydro
0.253,0.252,0.255,2032,ENP_Hydro
0.258,0.255,0.261,2033,ENP_Hydro
0.262,0.259,0.266,2034,ENP_Hydro
0.265,0.265,0.27,2035,ENP_Hydro
0.267,0.273,0.272,2036,ENP_Hydro
0.268,0.281,0.274,2037,ENP_Hydro
0.269,0.289,0.275,2038,ENP_Hydro
0.27,0.294,0.276,2039,ENP_Hydro
0.271,0.297,0.277,2040,ENP_Hydro
0.272,0.297,0.279,2041,ENP_Hydro
0.274,0.295,0.28,2042,ENP_Hydro
0.275,0.292,0.281,2043,ENP_Hydro
0.275,0.289,0.281,2044,ENP_Hydro
0.275,0.287,0.282,2045,ENP_Hydro
0.276,0.286,0.282,2046,ENP_Hydro
0.276,0.285,0.283,2047,ENP_Hydro
0.277,0.287,0.284,2048,ENP_Hydro
0.278,0.29,0.285,2049,ENP_Hydro
0.279,0.295,0.287,2050,ENP_Hydro
0.281,0.302,0.288,2051,ENP_Hydro
0.282,0.309,0.29,2052,ENP_Hydro
0.283,0.315,0.291,2053,ENP_Hydro
0.285,0.322,0.293,2054,ENP_Hydro
0.286,0.326,0.294,2055,ENP_Hydro
0.287,0.328,0.295,2056,ENP_Hydro
0.288,0.328,0.297,2057,ENP_Hydro
0.29,0.325,0.299,2058,ENP_Hydro
0.291,0.322,0.301,2059,ENP_Hydro
0.293,0.319,0.304,2060,ENP_Hydro
0.294,0.316,0.306,2061,ENP_Hydro
0.296,0.313,0.308,2062,ENP_Hydro
0.298,0.311,0.311,2063,ENP_Hydro
0.3,0.309,0.313,2064,ENP_Hydro
0.302,0.308,0.316,2065,ENP_Hydro
0.304,0.308,0.318,2066,ENP_Hydro
0.306,0.309,0.32,2067,ENP_Hydro
0.308,0.311,0.322,2068,ENP_Hydro
0.309,0.313,0.324,2069,ENP_Hydro
0.311,0.316,0.326,2070,ENP_Hydro
0.313,0.319,0.327,2071,ENP_Hydro
0.314,0.322,0.329,2072,ENP_Hydro
0.316,0.324,0.33,2073,ENP_Hydro
0.318,0.326,0.332,2074,ENP_Hydro
0.319,0.328,0.333,2075,ENP_Hydro
0.32,0.329,0.335,2076,ENP_Hydro
0.322,0.33,0.336,2077,ENP_Hydro
0.323,0.329,0.338,2078,ENP_Hydro
0.324,0.329,0.339,2079,ENP_Hydro
0.325,0.327,0.34,2080,ENP_Hydro
0.325,0.326,0.341,2081,ENP_Hydro
0.326,0.325,0.342,2082,ENP_Hydro
0.327,0.324,0.342,2083,ENP_Hydro
0.328,0.322,0.343,2084,ENP_Hydro
0.328,0.321,0.344,2085,ENP_Hydro
0.329,0.32,0.345,2086,ENP_Hydro
0.33,0.319,0.346,2087,ENP_Hydro
0.331,0.318,0.347,2088,ENP_Hydro
0.331,0.318,0.348,2089,ENP_Hydro
0.332,0.317,0.349,2090,ENP_Hydro
0.332,0.316,0.349,2091,ENP_Hydro
0.333,0.314,0.35,2092,ENP_Hydro
0.333,0.314,0.351,2093,ENP_Hydro
0.334,0.313,0.351,2094,ENP_Hydro
0.334,0.312,0.352,2095,ENP_Hydro
0.334,0.311,0.352,2096,ENP_Hydro
0.334,0.311,0.353,2097,ENP_Hydro
0.334,0.311,0.353,2098,ENP_Hydro
0.335,0.311,0.354,2099,ENP_Hydro
0.335,0.311,0.354,2100,ENP_Hydro
0.114,0.114,0.114,2019,ENP_Nuclear
0.114,0.114,0.114,2020,ENP_Nuclear
0.12,0.12,0.12,2021,ENP_Nuclear
0.121,0.121,0.121,2022,ENP_Nuclear
0.121,0.121,0.121,2023,ENP_Nuclear
0.122,0.122,0.122,2024,ENP_Nuclear
0.125,0.14,0.125,2025,ENP_Nuclear
0.127,0.156,0.127,2026,ENP_Nuclear
0.13,0.173,0.13,2027,ENP_Nuclear
0.134,0.187,0.134,2028,ENP_Nuclear
0.137,0.197,0.137,2029,ENP_Nuclear
0.137,0.203,0.138,2030,ENP_Nuclear
0.139,0.208,0.14,2031,ENP_Nuclear
0.139,0.213,0.14,2032,ENP_Nuclear
0.14,0.219,0.142,2033,ENP_Nuclear
0.14,0.226,0.142,2034,ENP_Nuclear
0.139,0.235,0.142,2035,ENP_Nuclear
0.138,0.244,0.141,2036,ENP_Nuclear
0.137,0.254,0.14,2037,ENP_Nuclear
0.136,0.263,0.139,2038,ENP_Nuclear
0.135,0.27,0.138,2039,ENP_Nuclear
0.134,0.274,0.138,2040,ENP_Nuclear
0.133,0.267,0.137,2041,ENP_Nuclear
0.132,0.259,0.137,2042,ENP_Nuclear
0.132,0.251,0.136,2043,ENP_Nuclear
0.131,0.244,0.136,2044,ENP_Nuclear
0.13,0.237,0.135,2045,ENP_Nuclear
0.129,0.231,0.135,2046,ENP_Nuclear
0.129,0.226,0.135,2047,ENP_Nuclear
0.128,0.222,0.135,2048,ENP_Nuclear
0.128,0.221,0.136,2049,ENP_Nuclear
0.128,0.22,0.136,2050,ENP_Nuclear
0.128,0.222,0.137,2051,ENP_Nuclear
0.128,0.224,0.137,2052,ENP_Nuclear
0.128,0.226,0.137,2053,ENP_Nuclear
0.128,0.228,0.138,2054,ENP_Nuclear
0.128,0.23,0.138,2055,ENP_Nuclear
0.128,0.23,0.138,2056,ENP_Nuclear
0.129,0.228,0.139,2057,ENP_Nuclear
0.129,0.223,0.14,2058,ENP_Nuclear
0.129,0.219,0.141,2059,ENP_Nuclear
0.13,0.213,0.142,2060,ENP_Nuclear
0.13,0.208,0.144,2061,ENP_Nuclear
0.131,0.203,0.146,2062,ENP_Nuclear
0.132,0.198,0.147,2063,ENP_Nuclear
0.133,0.193,0.149,2064,ENP_Nuclear
0.134,0.189,0.151,2065,ENP_Nuclear
0.135,0.185,0.153,2066,ENP_Nuclear
0.136,0.182,0.156,2067,ENP_Nuclear
0.138,0.18,0.158,2068,ENP_Nuclear
0.139,0.177,0.161,2069,ENP_Nuclear
0.14,0.175,0.164,2070,ENP_Nuclear
0.142,0.174,0.166,2071,ENP_Nuclear
0.143,0.172,0.169,2072,ENP_Nuclear
0.145,0.171,0.172,2073,ENP_Nuclear
0.147,0.17,0.175,2074,ENP_Nuclear
0.149,0.168,0.179,2075,ENP_Nuclear
0.15,0.166,0.182,2076,ENP_Nuclear
0.152,0.165,0.186,2077,ENP_Nuclear
0.154,0.162,0.189,2078,ENP_Nuclear
0.156,0.16,0.193,2079,ENP_Nuclear
0.157,0.157,0.196,2080,ENP_Nuclear
0.159,0.154,0.199,2081,ENP_Nuclear
0.16,0.151,0.203,2082,ENP_Nuclear
0.162,0.149,0.206,2083,ENP_Nuclear
0.163,0.146,0.209,2084,ENP_Nuclear
0.165,0.143,0.212,2085,ENP_Nuclear
0.166,0.14,0.215,2086,ENP_Nuclear
0.167,0.137,0.218,2087,ENP_Nuclear
0.168,0.134,0.221,2088,ENP_Nuclear
0.169,0.132,0.224,2089,ENP_Nuclear
0.169,0.129,0.227,2090,ENP_Nuclear
0.17,0.127,0.23,2091,ENP_Nuclear
0.17,0.125,0.234,2092,ENP_Nuclear
0.17,0.123,0.237,2093,ENP_Nuclear
0.17,0.121,0.241,2094,ENP_Nuclear
0.17,0.119,0.245,2095,ENP_Nuclear
0.171,0.118,0.25,2096,ENP_Nuclear
0.171,0.117,0.254,2097,ENP_Nuclear
0.172,0.116,0.259,2098,ENP_Nuclear
0.173,0.115,0.265,2099,ENP_Nuclear
0.174,0.113,0.27,2100,ENP_Nuclear
1.799,1.799,1.799,2019,ENP_Oil
1.748,1.748,1.748,2020,ENP_Oil
1.713,1.713,1.713,2021,ENP_Oil
1.677,1.677,1.677,2022,ENP_Oil
1.636,1.636,1.636,2023,ENP_Oil
1.588,1.588,1.588,2024,ENP_Oil
1.535,1.535,1.535,2025,ENP_Oil
1.486,1.476,1.486,2026,ENP_Oil
1.444,1.405,1.444,2027,ENP_Oil
1.407,1.323,1.406,2028,ENP_Oil
1.373,1.236,1.372,2029,ENP_Oil
1.34,1.151,1.341,2030,ENP_Oil
1.309,1.074,1.313,2031,ENP_Oil
1.275,1.004,1.283,2032,ENP_Oil
1.239,0.942,1.251,2033,ENP_Oil
1.203,0.888,1.219,2034,ENP_Oil
1.167,0.841,1.186,2035,ENP_Oil
1.131,0.799,1.154,2036,ENP_Oil
1.096,0.759,1.122,2037,ENP_Oil
1.062,0.716,1.09,2038,ENP_Oil
1.029,0.671,1.058,2039,ENP_Oil
0.997,0.623,1.027,2040,ENP_Oil
0.964,0.575,0.996,2041,ENP_Oil
0.932,0.528,0.965,2042,ENP_Oil
0.899,0.484,0.934,2043,ENP_Oil
0.865,0.445,0.911,2044,ENP_Oil
0.832,0.409,0.88,2045,ENP_Oil
0.806,0.376,0.855,2046,ENP_Oil
0.776,0.347,0.831,2047,ENP_Oil
0.751,0.324,0.806,2048,ENP_Oil
0.727,0.305,0.782,2049,ENP_Oil
0.703,0.289,0.757,2050,ENP_Oil
0.678,0.274,0.733,2051,ENP_Oil
0.654,0.261,0.71,2052,ENP_Oil
0.631,0.249,0.686,2053,ENP_Oil
0.609,0.238,0.664,2054,ENP_Oil
0.587,0.226,0.643,2055,ENP_Oil
0.567,0.214,0.624,2056,ENP_Oil
0.55,0.201,0.608,2057,ENP_Oil
0.533,0.187,0.595,2058,ENP_Oil
0.519,0.173,0.579,2059,ENP_Oil
0.509,0.161,0.565,2060,ENP_Oil
0.498,0.149,0.551,2061,ENP_Oil
0.49,0.138,0.538,2062,ENP_Oil
0.482,0.128,0.525,2063,ENP_Oil
0.472,0.119,0.511,2064,ENP_Oil
0.461,0.111,0.499,2065,ENP_Oil
0.45,0.104,0.486,2066,ENP_Oil
0.439,0.097,0.474,2067,ENP_Oil
0.428,0.091,0.463,2068,ENP_Oil
0.418,0.086,0.453,2069,ENP_Oil
0.408,0.082,0.444,2070,ENP_Oil
0.398,0.077,0.435,2071,ENP_Oil
0.389,0.074,0.427,2072,ENP_Oil
0.381,0.071,0.42,2073,ENP_Oil
0.374,0.068,0.412,2074,ENP_Oil
0.367,0.065,0.406,2075,ENP_Oil
0.361,0.062,0.399,2076,ENP_Oil
0.354,0.06,0.394,2077,ENP_Oil
0.347,0.057,0.388,2078,ENP_Oil
0.341,0.055,0.383,2079,ENP_Oil
0.334,0.052,0.378,2080,ENP_Oil
0.326,0.05,0.373,2081,ENP_Oil
0.317,0.047,0.367,2082,ENP_Oil
0.308,0.045,0.36,2083,ENP_Oil
0.299,0.043,0.353,2084,ENP_Oil
0.29,0.04,0.345,2085,ENP_Oil
0.281,0.038,0.337,2086,ENP_Oil
0.272,0.036,0.329,2087,ENP_Oil
0.263,0.035,0.321,2088,ENP_Oil
0.254,0.033,0.313,2089,ENP_Oil
0.246,0.031,0.306,2090,ENP_Oil
0.237,0.03,0.298,2091,ENP_Oil
0.229,0.028,0.291,2092,ENP_Oil
0.221,0.027,0.284,2093,ENP_Oil
0.213,0.026,0.277,2094,ENP_Oil
0.205,0.025,0.271,2095,ENP_Oil
0.198,0.024,0.265,2096,ENP_Oil
0.191,0.023,0.26,2097,ENP_Oil
0.185,0.023,0.254,2098,ENP_Oil
0.179,0.022,0.246,2099,ENP_Oil
0.174,0.021,0.237,2100,ENP_Oil
0.104,0.104,0.104,2019,ENP_OthRenew
0.123,0.123,0.123,2020,ENP_OthRenew
0.157,0.157,0.157,2021,ENP_OthRenew
0.191,0.191,0.191,2022,ENP_OthRenew
0.227,0.227,0.227,2023,ENP_OthRenew
0.265,0.265,0.265,2024,ENP_OthRenew
0.338,0.354,0.338,2025,ENP_OthRenew
0.403,0.432,0.403,2026,ENP_OthRenew
0.503,0.542,0.503,2027,ENP_OthRenew
0.619,0.642,0.617,2028,ENP_OthRenew
0.747,0.73,0.745,2029,ENP_OthRenew
0.873,0.804,0.874,2030,ENP_OthRenew
1.055,0.875,1.061,2031,ENP_OthRenew
1.2,0.953,1.22,2032,ENP_OthRenew
1.389,1.048,1.426,2033,ENP_OthRenew
1.577,1.163,1.635,2034,ENP_OthRenew
1.757,1.287,1.837,2035,ENP_OthRenew
1.933,1.432,2.037,2036,ENP_OthRenew
2.117,1.599,2.244,2037,ENP_OthRenew
2.311,1.776,2.461,2038,ENP_OthRenew
2.52,1.95,2.691,2039,ENP_OthRenew
2.742,2.11,2.939,2040,ENP_OthRenew
2.972,2.253,3.201,2041,ENP_OthRenew
3.208,2.382,3.473,2042,ENP_OthRenew
3.446,2.507,3.751,2043,ENP_OthRenew
3.687,2.636,4.033,2044,ENP_OthRenew
3.927,2.772,4.315,2045,ENP_OthRenew
4.173,2.91,4.606,2046,ENP_OthRenew
4.426,3.062,4.909,2047,ENP_OthRenew
4.691,3.253,5.231,2048,ENP_OthRenew
4.97,3.501,5.572,2049,ENP_OthRenew
5.263,3.806,5.932,2050,ENP_OthRenew
5.568,4.182,6.303,2051,ENP_OthRenew
5.883,4.637,6.677,2052,ENP_OthRenew
6.205,5.185,7.054,2053,ENP_OthRenew
6.534,5.819,7.435,2054,ENP_OthRenew
6.866,6.507,7.821,2055,ENP_OthRenew
7.207,7.188,8.218,2056,ENP_OthRenew
7.553,7.83,8.632,2057,ENP_OthRenew
7.907,8.383,9.062,2058,ENP_OthRenew
8.267,8.902,9.514,2059,ENP_OthRenew
8.639,9.388,9.989,2060,ENP_OthRenew
9.021,9.842,10.49,2061,ENP_OthRenew
9.421,10.28,11.03,2062,ENP_OthRenew
9.837,10.72,11.59,2063,ENP_OthRenew
10.28,11.16,12.18,2064,ENP_OthRenew
10.73,11.38,12.79,2065,ENP_OthRenew
11.2,11.64,13.41,2066,ENP_OthRenew
11.69,11.94,14.05,2067,ENP_OthRenew
12.19,12.29,14.7,2068,ENP_OthRenew
12.69,12.69,15.35,2069,ENP_OthRenew
13.2,13.13,16.01,2070,ENP_OthRenew
13.72,13.65,16.69,2071,ENP_OthRenew
14.25,14.24,17.41,2072,ENP_OthRenew
14.8,14.89,18.18,2073,ENP_OthRenew
15.37,15.58,19,2074,ENP_OthRenew
15.95,16.31,19.87,2075,ENP_OthRenew
16.56,17.05,20.8,2076,ENP_OthRenew
17.17,17.79,21.76,2077,ENP_OthRenew
17.81,18.47,22.74,2078,ENP_OthRenew
18.46,19.11,23.73,2079,ENP_OthRenew
19.12,19.67,24.74,2080,ENP_OthRenew
19.8,20.18,25.75,2081,ENP_OthRenew
20.49,20.62,26.74,2082,ENP_OthRenew
21.19,20.99,27.71,2083,ENP_OthRenew
21.89,21.32,28.69,2084,ENP_OthRenew
22.59,21.62,29.67,2085,ENP_OthRenew
23.31,21.9,30.66,2086,ENP_OthRenew
24.04,22.17,31.65,2087,ENP_OthRenew
24.78,22.44,32.66,2088,ENP_OthRenew
25.54,22.7,33.69,2089,ENP_OthRenew
26.29,22.97,34.73,2090,ENP_OthRenew
27.04,23.25,35.78,2091,ENP_OthRenew
27.79,23.54,36.85,2092,ENP_OthRenew
28.54,23.89,37.94,2093,ENP_OthRenew
29.29,24.3,39.02,2094,ENP_OthRenew
30.05,24.78,40.11,2095,ENP_OthRenew
30.81,25.34,41.23,2096,ENP_OthRenew
31.59,25.96,42.39,2097,ENP_OthRenew
32.37,26.64,43.59,2098,ENP_OthRenew
33.18,27.33,44.82,2099,ENP_OthRenew
34,27.97,46.07,2100,ENP_OthRenew
7.28,7.28,7.28,2019,ENP_Total
7.368,7.368,7.368,2020,ENP_Total
7.689,7.689,7.689,2021,ENP_Total
7.947,7.947,7.947,2022,ENP_Total
8.112,8.112,8.112,2023,ENP_Total
8.218,8.218,8.218,2024,ENP_Total
8.199,8.232,8.199,2025,ENP_Total
8.209,8.233,8.209,2026,ENP_Total
8.343,8.275,8.34,2027,ENP_Total
8.532,8.221,8.523,2028,ENP_Total
8.763,8.1,8.759,2029,ENP_Total
9.012,7.936,9.025,2030,ENP_Total
9.119,7.757,9.155,2031,ENP_Total
9.192,7.604,9.269,2032,ENP_Total
9.353,7.505,9.478,2033,ENP_Total
9.53,7.471,9.703,2034,ENP_Total
9.716,7.478,9.941,2035,ENP_Total
9.913,7.53,10.19,2036,ENP_Total
10.11,7.617,10.44,2037,ENP_Total
10.33,7.691,10.7,2038,ENP_Total
10.56,7.721,10.98,2039,ENP_Total
10.82,7.694,11.28,2040,ENP_Total
11.08,7.61,11.6,2041,ENP_Total
11.34,7.495,11.93,2042,ENP_Total
11.6,7.381,12.26,2043,ENP_Total
11.86,7.285,12.56,2044,ENP_Total
12.09,7.215,12.81,2045,ENP_Total
12.33,7.166,13.05,2046,ENP_Total
12.51,7.149,13.33,2047,ENP_Total
12.74,7.213,13.58,2048,ENP_Total
12.94,7.377,13.89,2049,ENP_Total
13.19,7.628,14.19,2050,ENP_Total
13.42,7.976,14.56,2051,ENP_Total
13.71,8.42,14.89,2052,ENP_Total
13.98,8.974,15.28,2053,ENP_Total
14.29,9.621,15.63,2054,ENP_Total
14.6,10.31,16.02,2055,ENP_Total
14.93,10.98,16.43,2056,ENP_Total
15.28,11.58,16.87,2057,ENP_Total
15.64,12.06,17.3,2058,ENP_Total
16.02,12.5,17.72,2059,ENP_Total
16.38,12.9,18.16,2060,ENP_Total
16.72,13.26,18.64,2061,ENP_Total
17.07,13.62,19.14,2062,ENP_Total
17.44,13.98,19.68,2063,ENP_Total
17.83,14.35,20.28,2064,ENP_Total
18.26,14.51,20.92,2065,ENP_Total
18.75,14.71,21.59,2066,ENP_Total
19.22,14.97,22.28,2067,ENP_Total
19.74,15.28,22.97,2068,ENP_Total
20.3,15.65,23.63,2069,ENP_Total
20.84,16.07,24.3,2070,ENP_Total
21.41,16.58,24.98,2071,ENP_Total
21.99,17.17,25.7,2072,ENP_Total
22.54,17.82,26.48,2073,ENP_Total
23.14,18.52,27.34,2074,ENP_Total
23.75,19.27,28.27,2075,ENP_Total
24.4,20.03,29.3,2076,ENP_Total
25.04,20.78,30.36,2077,ENP_Total
25.72,21.46,31.4,2078,ENP_Total
26.4,22.1,32.45,2079,ENP_Total
27.09,22.66,33.51,2080,ENP_Total
27.81,23.16,34.57,2081,ENP_Total
28.56,23.57,35.64,2082,ENP_Total
29.33,23.92,36.71,2083,ENP_Total
30.08,24.21,37.79,2084,ENP_Total
30.85,24.49,38.81,2085,ENP_Total
31.63,24.74,39.79,2086,ENP_Total
32.44,24.98,40.79,2087,ENP_Total
33.27,25.22,41.78,2088,ENP_Total
34.11,25.45,42.79,2089,ENP_Total
34.95,25.7,43.82,2090,ENP_Total
35.75,25.96,44.87,2091,ENP_Total
36.51,26.23,45.94,2092,ENP_Total
37.28,26.57,47.02,2093,ENP_Total
38.04,26.98,48.1,2094,ENP_Total
38.79,27.47,49.2,2095,ENP_Total
39.55,28.05,50.32,2096,ENP_Total
40.32,28.71,51.49,2097,ENP_Total
41.1,29.43,52.69,2098,ENP_Total
41.89,30.17,53.92,2099,ENP_Total
42.7,30.86,55.17,2100,ENP_Total
6.719,6.719,6.719,2019,GDPPCP
6.302,6.302,6.302,2020,GDPPCP
6.625,6.625,6.625,2021,GDPPCP
6.973,6.973,6.973,2022,GDPPCP
7.188,7.188,7.188,2023,GDPPCP
7.362,7.362,7.362,2024,GDPPCP
7.575,7.57,7.571,2025,GDPPCP
7.793,7.785,7.785,2026,GDPPCP
8,8.017,8.017,2027,GDPPCP
8.187,8.225,8.223,2028,GDPPCP
8.383,8.453,8.443,2029,GDPPCP
8.582,8.694,8.673,2030,GDPPCP
8.784,8.949,8.908,2031,GDPPCP
9.003,9.219,9.163,2032,GDPPCP
9.232,9.497,9.429,2033,GDPPCP
9.467,9.787,9.703,2034,GDPPCP
9.711,10.09,9.99,2035,GDPPCP
9.963,10.4,10.29,2036,GDPPCP
10.22,10.73,10.61,2037,GDPPCP
10.49,11.07,10.94,2038,GDPPCP
10.77,11.43,11.29,2039,GDPPCP
11.05,11.79,11.64,2040,GDPPCP
11.34,12.16,12,2041,GDPPCP
11.64,12.55,12.37,2042,GDPPCP
11.94,12.94,12.75,2043,GDPPCP
12.24,13.35,13.14,2044,GDPPCP
12.54,13.76,13.53,2045,GDPPCP
12.85,14.18,13.93,2046,GDPPCP
13.16,14.61,14.34,2047,GDPPCP
13.47,15.04,14.76,2048,GDPPCP
13.78,15.49,15.18,2049,GDPPCP
14.1,15.95,15.62,2050,GDPPCP
14.43,16.42,16.07,2051,GDPPCP
14.76,16.9,16.52,2052,GDPPCP
15.09,17.39,16.99,2053,GDPPCP
15.43,17.89,17.48,2054,GDPPCP
15.78,18.4,17.98,2055,GDPPCP
16.13,18.92,18.49,2056,GDPPCP
16.49,19.47,19.01,2057,GDPPCP
16.86,20.04,19.56,2058,GDPPCP
17.23,20.64,20.13,2059,GDPPCP
17.61,21.26,20.72,2060,GDPPCP
18,21.91,21.34,2061,GDPPCP
18.4,22.59,21.98,2062,GDPPCP
18.81,23.29,22.66,2063,GDPPCP
19.22,24.02,23.36,2064,GDPPCP
19.64,24.77,24.08,2065,GDPPCP
20.07,25.55,24.84,2066,GDPPCP
20.51,26.36,25.62,2067,GDPPCP
20.98,27.2,26.44,2068,GDPPCP
21.46,28.07,27.29,2069,GDPPCP
21.96,28.97,28.17,2070,GDPPCP
22.48,29.9,29.08,2071,GDPPCP
23.01,30.86,30.02,2072,GDPPCP
23.56,31.85,30.99,2073,GDPPCP
24.12,32.87,31.98,2074,GDPPCP
24.7,33.91,32.99,2075,GDPPCP
25.29,34.97,34.03,2076,GDPPCP
25.9,36.07,35.09,2077,GDPPCP
26.52,37.18,36.18,2078,GDPPCP
27.15,38.33,37.29,2079,GDPPCP
27.81,39.5,38.42,2080,GDPPCP
28.47,40.69,39.59,2081,GDPPCP
29.16,41.91,40.78,2082,GDPPCP
29.86,43.16,42,2083,GDPPCP
30.58,44.44,43.25,2084,GDPPCP
31.32,45.75,44.54,2085,GDPPCP
32.09,47.09,45.85,2086,GDPPCP
32.87,48.45,47.19,2087,GDPPCP
33.68,49.84,48.54,2088,GDPPCP
34.5,51.25,49.91,2089,GDPPCP
35.35,52.67,51.31,2090,GDPPCP
36.2,54.12,52.73,2091,GDPPCP
37.05,55.59,54.18,2092,GDPPCP
37.91,57.12,55.66,2093,GDPPCP
38.79,58.82,57.22,2094,GDPPCP
39.68,60.53,58.92,2095,GDPPCP
40.58,62.26,60.64,2096,GDPPCP
41.5,63.99,62.35,2097,GDPPCP
42.43,65.72,64.07,2098,GDPPCP
43.31,67.36,65.67,2099,GDPPCP
44.2,68.99,67.27,2100,GDPPCP
4.573,4.573,4.573,2019,GDP_MER
4.412,4.412,4.412,2020,GDP_MER
4.751,4.751,4.751,2021,GDP_MER
5.039,5.039,5.039,2022,GDP_MER
5.355,5.355,5.355,2023,GDP_MER
5.659,5.659,5.659,2024,GDP_MER
5.985,5.985,5.985,2025,GDP_MER
6.328,6.328,6.328,2026,GDP_MER
6.675,6.695,6.695,2027,GDP_MER
