Baseline,SDG Push,JET SDG,Year,indicator,Country/Region
0.069,0.013,0.011,2098,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.067,0.011,0.009,2099,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.064,0.009,0.008,2100,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.01,0.01,0.01,2019,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.011,0.011,2020,PovRateSexDif_25_34,UNSG Eastern Asia
0.012,0.012,0.012,2021,PovRateSexDif_25_34,UNSG Eastern Asia
0.012,0.012,0.012,2022,PovRateSexDif_25_34,UNSG Eastern Asia
0.012,0.012,0.012,2023,PovRateSexDif_25_34,UNSG Eastern Asia
0.013,0.013,0.013,2024,PovRateSexDif_25_34,UNSG Eastern Asia
0.013,0.013,0.013,2025,PovRateSexDif_25_34,UNSG Eastern Asia
0.014,0.013,0.013,2026,PovRateSexDif_25_34,UNSG Eastern Asia
0.014,0.014,0.014,2027,PovRateSexDif_25_34,UNSG Eastern Asia
0.014,0.014,0.014,2028,PovRateSexDif_25_34,UNSG Eastern Asia
0.014,0.014,0.014,2029,PovRateSexDif_25_34,UNSG Eastern Asia
0.014,0.014,0.014,2030,PovRateSexDif_25_34,UNSG Eastern Asia
0.014,0.013,0.013,2031,PovRateSexDif_25_34,UNSG Eastern Asia
0.014,0.013,0.013,2032,PovRateSexDif_25_34,UNSG Eastern Asia
0.013,0.012,0.012,2033,PovRateSexDif_25_34,UNSG Eastern Asia
0.013,0.012,0.012,2034,PovRateSexDif_25_34,UNSG Eastern Asia
0.012,0.011,0.011,2035,PovRateSexDif_25_34,UNSG Eastern Asia
0.012,0.01,0.01,2036,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.01,0.01,2037,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.009,0.009,2038,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.008,0.009,2039,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.007,0.008,2040,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.006,0.007,2041,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.006,0.006,2042,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.005,0.005,2043,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.005,0.005,2044,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.004,0.004,2045,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.004,0.004,2046,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.004,0.004,2047,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.004,0.004,2048,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.004,0.004,2049,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.005,0.004,2050,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.005,0.005,2051,PovRateSexDif_25_34,UNSG Eastern Asia
